date,temperature,humidity,heat_index,pressure
2025-05-07T00:00:01+08:00,32.28,84.54,47.48,996.98
2025-05-07T00:01:01+08:00,32.35,84.71,47.86,996.94
2025-05-07T00:02:00+08:00,32.37,84.88,48.02,996.95
2025-05-07T00:03:02+08:00,32.26,84.82,47.54,996.93
2025-05-07T00:04:01+08:00,32.37,84.6,47.89,996.92
2025-05-07T00:05:00+08:00,32.26,84.6,47.43,996.95
2025-05-07T00:06:00+08:00,32.13,84.71,46.96,996.9
2025-05-07T00:07:01+08:00,32.13,84.18,46.71,996.84
2025-05-07T00:08:01+08:00,32.11,85.07,47.05,996.85
2025-05-07T00:09:00+08:00,32.26,84.8,47.53,996.85
2025-05-07T00:10:00+08:00,32.26,84.74,47.5,996.81
2025-05-07T00:11:01+08:00,32.24,84.95,47.53,996.84
2025-05-07T00:12:00+08:00,32.26,85.04,47.64,996.84
2025-05-07T00:13:00+08:00,32.2,84.72,47.27,996.76
2025-05-07T00:14:01+08:00,32.09,84.86,46.88,996.74
2025-05-07T00:15:01+08:00,32.16,84.56,47.04,996.76
2025-05-07T00:16:00+08:00,32.13,84.79,47.0,996.74
2025-05-07T00:17:00+08:00,32.26,84.81,47.53,996.79
2025-05-07T00:18:01+08:00,32.03,85.13,46.78,996.73
2025-05-07T00:19:01+08:00,32.31,84.85,47.78,996.72
2025-05-07T00:20:00+08:00,32.33,84.83,47.84,996.72
2025-05-07T00:21:02+08:00,32.31,84.95,47.83,996.77
2025-05-07T00:22:01+08:00,32.37,84.77,47.97,996.74
2025-05-07T00:23:00+08:00,32.31,84.95,47.83,996.75
2025-05-07T00:24:00+08:00,32.2,84.85,47.33,996.73
2025-05-07T00:25:01+08:00,32.31,84.94,47.82,996.73
2025-05-07T00:26:01+08:00,32.28,84.9,47.65,996.78
2025-05-07T00:27:00+08:00,32.4,84.9,48.18,996.69
2025-05-07T00:28:00+08:00,32.2,85.38,47.58,996.67
2025-05-07T00:29:01+08:00,32.26,85.1,47.67,996.65
