date,temperature,humidity,heat_index,pressure
2025-03-26T00:00:00+08:00,26.91,79.12,29.47,995.84
2025-03-26T00:01:00+08:00,26.87,79.47,29.42,995.82
2025-03-26T00:02:01+08:00,26.87,79.4,29.41,995.8
2025-03-26T00:03:01+08:00,26.86,79.23,29.36,995.81
2025-03-26T00:04:00+08:00,26.86,79.2,29.35,995.8
2025-03-26T00:05:01+08:00,26.78,79.49,29.22,995.79
2025-03-26T00:06:01+08:00,26.82,79.37,29.29,995.81
2025-03-26T00:07:00+08:00,26.63,79.67,26.63,995.75
2025-03-26T00:08:00+08:00,26.74,79.53,29.15,995.7
2025-03-26T00:09:01+08:00,26.74,79.56,29.15,995.71
2025-03-26T00:10:00+08:00,26.84,79.6,29.35,995.73
2025-03-26T00:11:00+08:00,26.69,79.59,29.03,995.68
2025-03-26T00:12:01+08:00,26.63,79.77,26.63,995.69
2025-03-26T00:13:01+08:00,26.65,80.13,26.65,995.69
2025-03-26T00:14:00+08:00,26.65,79.98,26.65,995.66
2025-03-26T00:15:00+08:00,26.61,80.25,26.61,995.63
2025-03-26T00:16:01+08:00,26.63,79.87,26.63,995.56
2025-03-26T00:17:00+08:00,26.63,80.12,26.63,995.57
2025-03-26T00:18:00+08:00,26.69,80.4,29.09,995.64
2025-03-26T00:19:01+08:00,26.54,81.26,26.54,995.62
2025-03-26T00:20:01+08:00,26.63,80.28,26.63,995.6
2025-03-26T00:21:00+08:00,26.43,80.46,26.43,995.59
2025-03-26T00:22:02+08:00,26.52,80.38,26.52,995.62
2025-03-26T00:23:01+08:00,26.61,80.65,26.61,995.69
2025-03-26T00:24:00+08:00,26.41,80.48,26.41,995.69
2025-03-26T00:25:00+08:00,26.47,80.68,26.47,995.71
2025-03-26T00:26:01+08:00,26.52,80.42,26.52,995.69
2025-03-26T00:27:01+08:00,26.5,80.56,26.5,995.71
2025-03-26T00:28:00+08:00,26.6,80.62,26.6,995.73
2025-03-26T00:29:01+08:00,26.43,80.78,26.43,995.7
2025-03-26T00:30:01+08:00,26.52,80.87,26.52,995.73
2025-03-26T00:31:00+08:00,26.52,80.83,26.52,995.72
2025-03-26T00:32:00+08:00,26.36,80.59,26.36,995.77
2025-03-26T00:33:01+08:00,26.47,80.72,26.47,995.78
2025-03-26T00:34:01+08:00,26.41,80.76,26.41,995.77
2025-03-26T00:35:00+08:00,26.45,80.7,26.45,995.77
2025-03-26T00:36:01+08:00,26.37,81.04,26.37,995.81
2025-03-26T00:37:01+08:00,26.45,80.47,26.45,995.79
2025-03-26T00:38:00+08:00,26.3,81.63,26.3,995.79
2025-03-26T00:39:00+08:00,26.41,80.91,26.41,995.75
2025-03-26T00:40:01+08:00,26.24,80.27,26.24,995.8
2025-03-26T00:41:00+08:00,26.45,80.53,26.45,995.83
2025-03-26T00:42:00+08:00,26.52,81.01,26.52,995.79
2025-03-26T00:43:01+08:00,26.32,80.49,26.32,995.81
2025-03-26T00:44:01+08:00,26.39,81.15,26.39,995.77
2025-03-26T00:45:00+08:00,26.32,80.71,26.32,995.81
2025-03-26T00:46:02+08:00,26.37,80.65,26.37,995.82
2025-03-26T00:47:01+08:00,26.37,79.73,26.37,995.71
2025-03-26T00:48:00+08:00,26.41,79.84,26.41,995.74
2025-03-26T00:49:00+08:00,26.49,81.32,26.49,995.74
2025-03-26T00:50:01+08:00,26.5,81.25,26.5,995.74
2025-03-26T00:51:01+08:00,26.58,80.86,26.58,995.73
2025-03-26T00:52:00+08:00,26.5,80.56,26.5,995.7
2025-03-26T00:53:02+08:00,26.5,81.04,26.5,995.71
2025-03-26T00:54:01+08:00,26.56,80.85,26.56,995.67
2025-03-26T00:55:00+08:00,26.58,80.05,26.58,995.71
2025-03-26T00:56:00+08:00,26.43,80.81,26.43,995.71
2025-03-26T00:57:01+08:00,26.26,80.52,26.26,995.74
2025-03-26T00:58:01+08:00,26.28,80.45,26.28,995.7
2025-03-26T00:59:00+08:00,26.52,81.02,26.52,995.66
2025-03-26T01:00:01+08:00,26.36,80.53,26.36,995.71
2025-03-26T01:01:01+08:00,26.45,80.49,26.45,995.66
2025-03-26T01:02:00+08:00,26.41,80.82,26.41,995.69
2025-03-26T01:03:00+08:00,26.37,80.9,26.37,995.65
2025-03-26T01:04:01+08:00,26.32,81.33,26.32,995.67
2025-03-26T01:05:00+08:00,26.47,81.09,26.47,995.69
2025-03-26T01:06:00+08:00,26.36,80.6,26.36,995.72
2025-03-26T01:07:01+08:00,26.43,80.98,26.43,995.71
2025-03-26T01:08:01+08:00,26.36,80.66,26.36,995.66
2025-03-26T01:09:00+08:00,26.28,80.8,26.28,995.64
2025-03-26T01:10:00+08:00,26.17,81.7,26.17,995.65
2025-03-26T01:11:01+08:00,26.36,80.91,26.36,995.65
2025-03-26T01:12:00+08:00,26.41,80.68,26.41,995.61
2025-03-26T01:13:00+08:00,26.39,80.44,26.39,995.59
2025-03-26T01:14:01+08:00,26.39,80.61,26.39,995.55
2025-03-26T01:15:01+08:00,26.34,80.74,26.34,995.57
2025-03-26T01:16:00+08:00,26.23,81.12,26.23,995.6
