date,temperature,humidity,heat_index,pressure
2025-03-12T00:00:02+08:00,24.52,81.99,24.52,1002.08
2025-03-12T00:01:01+08:00,24.52,82.52,24.52,1002.01
2025-03-12T00:02:00+08:00,24.49,82.05,24.49,1002.02
2025-03-12T00:03:00+08:00,24.49,82.17,24.49,1002.02
2025-03-12T00:04:01+08:00,24.52,82.51,24.52,1002.0
2025-03-12T00:05:01+08:00,24.45,81.89,24.45,1002.03
2025-03-12T00:06:00+08:00,24.54,82.01,24.54,1002.02
2025-03-12T00:07:01+08:00,24.51,81.62,24.51,1001.99
2025-03-12T00:08:01+08:00,24.47,81.57,24.47,1001.99
2025-03-12T00:09:00+08:00,24.54,81.96,24.54,1001.98
2025-03-12T00:10:00+08:00,24.41,82.03,24.41,1001.95
2025-03-12T00:11:01+08:00,24.56,81.84,24.56,1001.94
2025-03-12T00:12:00+08:00,24.62,81.85,24.62,1001.93
2025-03-12T00:13:00+08:00,24.51,81.88,24.51,1001.93
2025-03-12T00:14:01+08:00,24.51,82.24,24.51,1001.9
2025-03-12T00:15:01+08:00,24.54,81.7,24.54,1001.93
2025-03-12T00:16:00+08:00,24.52,81.79,24.52,1001.94
2025-03-12T00:17:02+08:00,24.41,81.87,24.41,1001.92
2025-03-12T00:18:01+08:00,24.52,81.83,24.52,1001.95
2025-03-12T00:19:00+08:00,24.45,81.91,24.45,1001.9
2025-03-12T00:20:00+08:00,24.51,81.93,24.51,1001.94
2025-03-12T00:21:01+08:00,24.6,81.93,24.6,1001.85
2025-03-12T00:22:01+08:00,24.52,81.88,24.52,1001.89
2025-03-12T00:23:00+08:00,24.56,82.03,24.56,1001.9
2025-03-12T00:24:01+08:00,24.45,82.08,24.45,1001.85
2025-03-12T00:25:01+08:00,24.45,81.45,24.45,1001.92
2025-03-12T00:26:00+08:00,24.65,82.61,24.65,1001.87
2025-03-12T00:27:00+08:00,24.54,82.1,24.54,1001.85
2025-03-12T00:28:01+08:00,24.62,82.23,24.62,1001.85
2025-03-12T00:29:00+08:00,24.62,81.54,24.62,1001.85
2025-03-12T00:30:00+08:00,24.52,81.74,24.52,1001.89
2025-03-12T00:31:01+08:00,24.52,81.68,24.52,1001.85
2025-03-12T00:32:01+08:00,24.6,82.27,24.6,1001.84
2025-03-12T00:33:00+08:00,24.49,81.86,24.49,1001.83
2025-03-12T00:34:02+08:00,24.52,81.8,24.52,1001.83
2025-03-12T00:35:01+08:00,24.58,82.08,24.58,1001.8
2025-03-12T00:36:00+08:00,24.56,81.9,24.56,1001.88
2025-03-12T00:37:00+08:00,24.51,82.44,24.51,1001.8
2025-03-12T00:38:01+08:00,24.58,81.71,24.58,1001.78
2025-03-12T00:39:01+08:00,24.49,81.96,24.49,1001.76
2025-03-12T00:40:00+08:00,24.51,81.71,24.51,1001.78
2025-03-12T00:41:01+08:00,24.54,81.71,24.54,1001.78
2025-03-12T00:42:01+08:00,24.52,81.71,24.52,1001.77
2025-03-12T00:43:00+08:00,24.47,81.84,24.47,1001.79
2025-03-12T00:44:00+08:00,24.54,81.65,24.54,1001.73
2025-03-12T00:45:01+08:00,24.47,81.75,24.47,1001.73
2025-03-12T00:46:00+08:00,24.47,81.71,24.47,1001.73
2025-03-12T00:47:00+08:00,24.36,82.26,24.36,1001.7
2025-03-12T00:48:01+08:00,24.6,81.96,24.6,1001.75
2025-03-12T00:49:01+08:00,24.51,82.12,24.51,1001.71
2025-03-12T00:50:00+08:00,24.43,81.45,24.43,1001.76
2025-03-12T00:51:00+08:00,24.54,81.77,24.54,1001.74
2025-03-12T00:52:01+08:00,24.43,81.88,24.43,1001.75
2025-03-12T00:53:00+08:00,24.6,81.83,24.6,1001.77
2025-03-12T00:54:00+08:00,24.49,81.59,24.49,1001.77
2025-03-12T00:55:01+08:00,24.64,81.45,24.64,1001.8
2025-03-12T00:56:01+08:00,24.54,81.58,24.54,1001.8
2025-03-12T00:57:00+08:00,24.49,82.08,24.49,1001.75
2025-03-12T00:58:02+08:00,24.54,82.04,24.54,1001.71
2025-03-12T00:59:01+08:00,24.62,81.67,24.62,1001.71
2025-03-12T01:00:00+08:00,24.47,81.64,24.47,1001.72
2025-03-12T01:01:00+08:00,24.56,81.7,24.56,1001.71
2025-03-12T01:02:01+08:00,24.52,81.48,24.52,1001.71
2025-03-12T01:03:01+08:00,24.6,81.54,24.6,1001.66
2025-03-12T01:04:00+08:00,24.62,81.46,24.62,1001.68
2025-03-12T01:05:01+08:00,24.58,81.55,24.58,1001.66
2025-03-12T01:06:01+08:00,24.58,81.46,24.58,1001.69
2025-03-12T01:07:00+08:00,24.64,81.54,24.64,1001.65
2025-03-12T01:08:00+08:00,24.45,81.64,24.45,1001.65
2025-03-12T01:09:01+08:00,24.51,81.33,24.51,1001.61
2025-03-12T01:10:00+08:00,24.64,81.5,24.64,1001.64
2025-03-12T01:11:00+08:00,24.56,81.1,24.56,1001.58
2025-03-12T01:12:01+08:00,24.58,81.45,24.58,1001.58
2025-03-12T01:13:01+08:00,24.71,81.42,24.71,1001.53
2025-03-12T01:14:00+08:00,24.64,81.63,24.64,1001.62
2025-03-12T01:15:02+08:00,24.47,81.53,24.47,1001.61
2025-03-12T01:16:01+08:00,24.52,81.16,24.52,1001.56
2025-03-12T01:17:00+08:00,24.56,81.12,24.56,1001.56
2025-03-12T01:18:00+08:00,24.54,81.42,24.54,1001.57
2025-03-12T01:19:01+08:00,24.6,81.41,24.6,1001.56
2025-03-12T01:20:01+08:00,24.49,81.38,24.49,1001.54
2025-03-12T01:21:00+08:00,24.6,81.03,24.6,1001.54
2025-03-12T01:22:01+08:00,24.52,81.23,24.52,1001.55
2025-03-12T01:23:01+08:00,24.64,81.35,24.64,1001.55
2025-03-12T01:24:00+08:00,24.62,81.16,24.62,1001.51
2025-03-12T01:25:00+08:00,24.54,81.47,24.54,1001.52
2025-03-12T01:26:01+08:00,24.54,81.12,24.54,1001.49
2025-03-12T01:27:00+08:00,24.58,81.16,24.58,1001.52
2025-03-12T01:28:00+08:00,24.6,81.62,24.6,1001.46
2025-03-12T01:29:01+08:00,24.56,81.08,24.56,1001.43
2025-03-12T01:30:01+08:00,24.54,81.24,24.54,1001.46
2025-03-12T01:31:00+08:00,24.64,81.24,24.64,1001.47
2025-03-12T01:32:02+08:00,24.54,81.29,24.54,1001.45
2025-03-12T01:33:01+08:00,24.56,81.43,24.56,1001.5
2025-03-12T01:34:00+08:00,24.58,81.45,24.58,1001.49
2025-03-12T01:35:00+08:00,24.47,81.16,24.47,1001.44
2025-03-12T01:36:01+08:00,24.49,81.24,24.49,1001.48
2025-03-12T01:37:01+08:00,24.43,81.24,24.43,1001.46
2025-03-12T01:38:00+08:00,24.41,81.56,24.41,1001.41
2025-03-12T01:39:02+08:00,24.43,81.77,24.43,1001.37
2025-03-12T01:40:01+08:00,24.14,81.48,24.14,1001.43
2025-03-12T01:41:00+08:00,24.28,82.24,24.28,1001.31
2025-03-12T01:42:00+08:00,24.14,82.29,24.14,1001.33
2025-03-12T01:43:01+08:00,24.14,82.37,24.14,1001.35
2025-03-12T01:44:01+08:00,24.06,82.33,24.06,1001.28
2025-03-12T01:45:00+08:00,24.1,82.32,24.1,1001.37
2025-03-12T01:46:01+08:00,24.14,82.39,24.14,1001.3
2025-03-12T01:47:01+08:00,24.1,82.65,24.1,1001.27
2025-03-12T01:48:00+08:00,23.91,82.73,23.91,1001.27
2025-03-12T01:49:00+08:00,24.08,82.66,24.08,1001.23
2025-03-12T01:50:01+08:00,24.06,82.82,24.06,1001.23
2025-03-12T01:51:00+08:00,23.93,82.75,23.93,1001.21
2025-03-12T01:52:00+08:00,23.86,82.62,23.86,1001.21
2025-03-12T01:53:01+08:00,23.75,82.81,23.75,1001.18
2025-03-12T01:54:01+08:00,23.86,83.02,23.86,1001.2
2025-03-12T01:55:00+08:00,23.86,82.89,23.86,1001.2
2025-03-12T01:56:02+08:00,23.93,83.12,23.93,1001.16
2025-03-12T01:57:01+08:00,24.01,83.18,24.01,1001.16
2025-03-12T01:58:00+08:00,23.82,83.21,23.82,1001.15
2025-03-12T01:59:00+08:00,23.9,83.11,23.9,1001.18
2025-03-12T02:00:01+08:00,23.95,82.89,23.95,1001.15
2025-03-12T02:01:01+08:00,23.88,83.23,23.88,1001.13
2025-03-12T02:02:00+08:00,23.77,83.03,23.77,1001.17
2025-03-12T02:03:01+08:00,23.99,83.55,23.99,1001.13
2025-03-12T02:04:01+08:00,23.84,83.24,23.84,1001.09
2025-03-12T02:05:00+08:00,23.77,83.45,23.77,1001.07
2025-03-12T02:06:00+08:00,23.86,83.13,23.86,1001.06
2025-03-12T02:07:01+08:00,23.75,83.48,23.75,1001.08
2025-03-12T02:08:00+08:00,23.8,83.37,23.8,1001.1
2025-03-12T02:09:00+08:00,23.73,83.23,23.73,1001.08
2025-03-12T02:10:01+08:00,23.67,83.75,23.67,1001.06
2025-03-12T02:11:01+08:00,23.69,83.54,23.69,1001.02
2025-03-12T02:12:00+08:00,23.53,83.37,23.53,1000.99
2025-03-12T02:13:02+08:00,23.73,83.35,23.73,1000.98
2025-03-12T02:14:01+08:00,23.69,83.65,23.69,1001.01
2025-03-12T02:15:00+08:00,23.53,83.45,23.53,1000.97
2025-03-12T02:16:00+08:00,23.56,84.29,23.56,1000.98
2025-03-12T02:17:01+08:00,23.67,83.56,23.67,1000.96
2025-03-12T02:18:01+08:00,23.73,83.32,23.73,1000.96
2025-03-12T02:19:00+08:00,23.62,83.64,23.62,1000.9
2025-03-12T02:20:01+08:00,23.51,83.62,23.51,1000.93
2025-03-12T02:21:01+08:00,23.58,83.78,23.58,1000.87
