date,temperature,humidity,heat_index,pressure
2025-03-16T00:00:01+08:00,26.08,68.97,26.08,1002.07
2025-03-16T00:01:01+08:00,25.91,69.33,25.91,1002.12
2025-03-16T00:02:00+08:00,25.89,68.57,25.89,1002.27
2025-03-16T00:03:01+08:00,25.91,69.1,25.91,1002.18
2025-03-16T00:04:01+08:00,25.91,69.23,25.91,1002.37
2025-03-16T00:05:00+08:00,25.87,68.88,25.87,1002.31
2025-03-16T00:06:00+08:00,25.76,68.93,25.76,1002.31
2025-03-16T00:07:01+08:00,25.69,69.18,25.69,1002.32
2025-03-16T00:08:01+08:00,25.91,69.22,25.91,1002.43
2025-03-16T00:09:00+08:00,25.84,69.22,25.84,1002.47
2025-03-16T00:10:01+08:00,25.8,68.93,25.8,1002.48
2025-03-16T00:11:01+08:00,25.82,68.91,25.82,1002.41
2025-03-16T00:12:00+08:00,25.8,69.5,25.8,1002.4
2025-03-16T00:13:00+08:00,25.8,69.06,25.8,1002.39
2025-03-16T00:14:01+08:00,25.78,68.78,25.78,1002.38
2025-03-16T00:15:00+08:00,25.75,68.77,25.75,1002.32
2025-03-16T00:16:00+08:00,25.6,69.12,25.6,1002.42
2025-03-16T00:17:01+08:00,25.76,68.91,25.76,1002.17
2025-03-16T00:18:01+08:00,25.65,68.57,25.65,1002.31
2025-03-16T00:19:00+08:00,25.82,69.3,25.82,1002.17
2025-03-16T00:20:02+08:00,25.6,69.56,25.6,1002.16
2025-03-16T00:21:01+08:00,25.52,69.22,25.52,1002.12
2025-03-16T00:22:00+08:00,25.65,69.16,25.65,1002.23
2025-03-16T00:23:00+08:00,25.76,69.05,25.76,1002.14
2025-03-16T00:24:01+08:00,25.65,69.22,25.65,1002.15
2025-03-16T00:25:01+08:00,25.71,68.95,25.71,1002.08
2025-03-16T00:26:00+08:00,25.76,69.36,25.76,1002.2
2025-03-16T00:27:01+08:00,25.62,69.6,25.62,1002.21
2025-03-16T00:28:01+08:00,25.75,69.52,25.75,1002.34
2025-03-16T00:29:00+08:00,25.65,69.72,25.65,1002.21
2025-03-16T00:30:00+08:00,25.58,69.9,25.58,1002.17
2025-03-16T00:31:01+08:00,25.62,70.37,25.62,1002.13
2025-03-16T00:32:00+08:00,25.6,70.42,25.6,1002.09
2025-03-16T00:33:00+08:00,25.65,70.57,25.65,1002.11
2025-03-16T00:34:01+08:00,25.65,70.35,25.65,1002.23
2025-03-16T00:35:01+08:00,25.75,70.65,25.75,1002.3
2025-03-16T00:36:00+08:00,25.67,70.27,25.67,1002.35
2025-03-16T00:37:02+08:00,25.62,70.44,25.62,1002.44
2025-03-16T00:38:01+08:00,25.65,70.16,25.65,1002.39
2025-03-16T00:39:00+08:00,25.52,69.73,25.52,1002.44
2025-03-16T00:40:00+08:00,25.54,70.13,25.54,1002.51
2025-03-16T00:41:01+08:00,25.65,69.98,25.65,1002.46
2025-03-16T00:42:01+08:00,25.62,69.86,25.62,1002.46
2025-03-16T00:43:00+08:00,25.65,69.95,25.65,1002.4
2025-03-16T00:44:01+08:00,25.54,69.99,25.54,1002.45
2025-03-16T00:45:01+08:00,25.62,70.42,25.62,1002.4
2025-03-16T00:46:00+08:00,25.56,70.05,25.56,1002.46
2025-03-16T00:47:00+08:00,25.58,70.4,25.58,1002.4
2025-03-16T00:48:01+08:00,25.71,69.98,25.71,1002.38
2025-03-16T00:49:01+08:00,25.62,70.27,25.62,1002.4
