date,temperature,humidity,heat_index,pressure
2025-03-13T00:00:00+08:00,25.76,85.33,25.76,999.91
2025-03-13T00:01:01+08:00,25.76,84.98,25.76,1000.0
2025-03-13T00:02:01+08:00,25.69,86.13,25.69,999.99
2025-03-13T00:03:00+08:00,25.71,85.17,25.71,999.96
2025-03-13T00:04:00+08:00,25.73,85.33,25.73,999.96
2025-03-13T00:05:01+08:00,25.71,85.07,25.71,1000.01
2025-03-13T00:06:00+08:00,25.69,84.92,25.69,1000.01
2025-03-13T00:07:00+08:00,25.73,84.71,25.73,999.97
2025-03-13T00:08:01+08:00,25.65,85.07,25.65,1000.04
2025-03-13T00:09:01+08:00,25.78,85.19,25.78,999.98
2025-03-13T00:10:00+08:00,25.65,85.08,25.65,1000.01
2025-03-13T00:11:02+08:00,25.82,84.68,25.82,1000.0
2025-03-13T00:12:01+08:00,25.73,85.56,25.73,1000.03
2025-03-13T00:13:00+08:00,25.76,84.65,25.76,999.97
2025-03-13T00:14:00+08:00,25.67,84.95,25.67,1000.03
2025-03-13T00:15:01+08:00,25.82,84.78,25.82,1000.02
2025-03-13T00:16:01+08:00,25.71,84.99,25.71,1000.02
2025-03-13T00:17:00+08:00,25.63,84.96,25.63,1000.01
2025-03-13T00:18:01+08:00,25.75,85.06,25.75,999.98
2025-03-13T00:19:01+08:00,25.82,84.76,25.82,999.94
2025-03-13T00:20:00+08:00,25.65,84.68,25.65,999.98
2025-03-13T00:21:00+08:00,25.78,85.28,25.78,999.98
2025-03-13T00:22:01+08:00,25.82,85.13,25.82,999.96
2025-03-13T00:23:00+08:00,25.71,85.02,25.71,999.97
2025-03-13T00:24:00+08:00,25.63,84.71,25.63,999.95
2025-03-13T00:25:01+08:00,25.78,84.97,25.78,999.95
2025-03-13T00:26:01+08:00,25.78,84.82,25.78,999.9
2025-03-13T00:27:00+08:00,25.62,85.05,25.62,999.91
2025-03-13T00:28:02+08:00,25.75,84.75,25.75,999.92
2025-03-13T00:29:01+08:00,25.78,85.02,25.78,999.91
2025-03-13T00:30:00+08:00,25.71,84.89,25.71,999.91
2025-03-13T00:31:00+08:00,25.71,84.89,25.71,999.92
2025-03-13T00:32:01+08:00,25.69,85.59,25.69,999.92
2025-03-13T00:33:01+08:00,25.91,85.01,25.91,999.88
2025-03-13T00:34:00+08:00,25.63,85.26,25.63,999.89
2025-03-13T00:35:02+08:00,25.8,85.22,25.8,999.82
2025-03-13T00:36:01+08:00,25.76,84.99,25.76,999.78
2025-03-13T00:37:00+08:00,25.75,85.09,25.75,999.81
