date,temperature,humidity,heat_index,pressure
2025-03-10T00:00:00+08:00,22.73,77.34,22.73,1008.09
2025-03-10T00:01:01+08:00,22.64,77.54,22.64,1008.1
2025-03-10T00:02:01+08:00,22.77,77.48,22.77,1008.11
2025-03-10T00:03:00+08:00,22.66,77.69,22.66,1008.12
2025-03-10T00:04:00+08:00,22.56,77.19,22.56,1008.17
2025-03-10T00:05:01+08:00,22.66,77.22,22.66,1008.16
2025-03-10T00:06:00+08:00,22.71,77.44,22.71,1008.21
2025-03-10T00:07:00+08:00,22.64,77.45,22.64,1008.17
2025-03-10T00:08:01+08:00,22.64,77.59,22.64,1008.23
2025-03-10T00:09:01+08:00,22.54,76.81,22.54,1008.25
2025-03-10T00:10:00+08:00,22.71,77.79,22.71,1008.21
2025-03-10T00:11:02+08:00,22.56,77.55,22.56,1008.18
2025-03-10T00:12:01+08:00,22.47,77.76,22.47,1008.11
2025-03-10T00:13:00+08:00,22.64,77.64,22.64,1008.14
2025-03-10T00:14:00+08:00,22.45,78.07,22.45,1008.14
2025-03-10T00:15:01+08:00,22.64,77.82,22.64,1008.06
2025-03-10T00:16:01+08:00,22.53,78.19,22.53,1008.06
2025-03-10T00:17:00+08:00,22.38,77.59,22.38,1008.0
2025-03-10T00:18:01+08:00,22.47,77.93,22.47,1007.98
2025-03-10T00:19:01+08:00,22.47,79.11,22.47,1008.01
2025-03-10T00:20:00+08:00,22.49,78.11,22.49,1007.93
2025-03-10T00:21:00+08:00,22.45,78.19,22.45,1007.92
2025-03-10T00:22:01+08:00,22.4,78.2,22.4,1007.95
2025-03-10T00:23:00+08:00,22.47,78.19,22.47,1007.89
2025-03-10T00:24:00+08:00,22.49,78.01,22.49,1007.95
2025-03-10T00:25:01+08:00,22.49,78.23,22.49,1007.88
2025-03-10T00:26:01+08:00,22.4,78.55,22.4,1007.89
2025-03-10T00:27:00+08:00,22.43,78.42,22.43,1007.83
2025-03-10T00:28:02+08:00,22.38,78.46,22.38,1007.83
2025-03-10T00:29:01+08:00,22.38,78.5,22.38,1007.78
2025-03-10T00:30:00+08:00,22.43,78.52,22.43,1007.81
2025-03-10T00:31:00+08:00,22.51,77.73,22.51,1007.81
2025-03-10T00:32:01+08:00,22.38,78.62,22.38,1007.87
2025-03-10T00:33:01+08:00,22.47,78.76,22.47,1007.75
2025-03-10T00:34:00+08:00,22.43,78.73,22.43,1007.74
2025-03-10T00:35:01+08:00,22.49,78.46,22.49,1007.78
2025-03-10T00:36:01+08:00,22.47,78.3,22.47,1007.71
2025-03-10T00:37:00+08:00,22.38,78.52,22.38,1007.74
2025-03-10T00:38:00+08:00,22.36,78.26,22.36,1007.72
2025-03-10T00:39:01+08:00,22.47,77.76,22.47,1007.72
2025-03-10T00:40:01+08:00,22.42,78.32,22.42,1007.77
2025-03-10T00:41:00+08:00,22.36,78.04,22.36,1007.78
2025-03-10T00:42:01+08:00,22.3,78.38,22.3,1007.82
2025-03-10T00:43:01+08:00,22.4,78.54,22.4,1007.81
2025-03-10T00:44:00+08:00,22.4,78.34,22.4,1007.78
2025-03-10T00:45:00+08:00,22.43,78.95,22.43,1007.74
2025-03-10T00:46:01+08:00,22.36,78.43,22.36,1007.74
2025-03-10T00:47:00+08:00,22.3,78.33,22.3,1007.71
2025-03-10T00:48:00+08:00,22.23,78.4,22.23,1007.74
2025-03-10T00:49:01+08:00,22.27,78.38,22.27,1007.74
2025-03-10T00:50:01+08:00,22.4,78.42,22.4,1007.75
2025-03-10T00:51:00+08:00,22.36,78.85,22.36,1007.78
2025-03-10T00:52:02+08:00,22.3,78.43,22.3,1007.84
2025-03-10T00:53:01+08:00,22.4,78.09,22.4,1007.84
2025-03-10T00:54:00+08:00,22.19,78.63,22.19,1007.81
2025-03-10T00:55:00+08:00,22.23,79.01,22.23,1007.8
2025-03-10T00:56:01+08:00,22.3,78.24,22.3,1007.82
2025-03-10T00:57:01+08:00,22.36,78.42,22.36,1007.79
2025-03-10T00:58:00+08:00,22.23,78.45,22.23,1007.79
2025-03-10T00:59:01+08:00,22.21,78.5,22.21,1007.76
2025-03-10T01:00:01+08:00,22.36,78.47,22.36,1007.77
2025-03-10T01:01:00+08:00,22.21,78.47,22.21,1007.78
2025-03-10T01:02:00+08:00,22.21,78.24,22.21,1007.7
2025-03-10T01:03:01+08:00,22.16,78.39,22.16,1007.75
2025-03-10T01:04:01+08:00,22.4,78.41,22.4,1007.72
2025-03-10T01:05:00+08:00,22.21,78.53,22.21,1007.71
2025-03-10T01:06:01+08:00,22.32,79.63,22.32,1007.67
2025-03-10T01:07:01+08:00,22.3,78.47,22.3,1007.7
2025-03-10T01:08:00+08:00,22.14,78.51,22.14,1007.69
2025-03-10T01:09:00+08:00,22.23,78.32,22.23,1007.74
2025-03-10T01:10:01+08:00,22.25,78.47,22.25,1007.74
2025-03-10T01:11:00+08:00,22.32,78.33,22.32,1007.75
2025-03-10T01:12:00+08:00,22.29,78.35,22.29,1007.77
2025-03-10T01:13:01+08:00,22.21,78.37,22.21,1007.75
2025-03-10T01:14:01+08:00,22.21,78.4,22.21,1007.67
2025-03-10T01:15:00+08:00,22.3,78.66,22.3,1007.65
2025-03-10T01:16:02+08:00,22.21,78.69,22.21,1007.68
2025-03-10T01:17:01+08:00,22.23,78.5,22.23,1007.71
2025-03-10T01:18:00+08:00,22.27,78.47,22.27,1007.68
2025-03-10T01:19:00+08:00,22.29,78.45,22.29,1007.66
2025-03-10T01:20:01+08:00,22.23,78.71,22.23,1007.55
2025-03-10T01:21:01+08:00,22.19,78.71,22.19,1007.6
2025-03-10T01:22:00+08:00,22.25,78.31,22.25,1007.6
2025-03-10T01:23:01+08:00,22.1,78.62,22.1,1007.59
2025-03-10T01:24:01+08:00,22.06,78.62,22.06,1007.52
2025-03-10T01:25:00+08:00,22.32,78.64,22.32,1007.51
2025-03-10T01:26:00+08:00,22.17,78.66,22.17,1007.46
2025-03-10T01:27:01+08:00,22.21,78.72,22.21,1007.48
2025-03-10T01:28:00+08:00,22.25,78.81,22.25,1007.46
2025-03-10T01:29:00+08:00,22.14,78.55,22.14,1007.45
2025-03-10T01:30:01+08:00,22.12,78.38,22.12,1007.39
2025-03-10T01:31:01+08:00,22.14,78.49,22.14,1007.4
2025-03-10T01:32:00+08:00,22.17,78.44,22.17,1007.39
2025-03-10T01:33:02+08:00,22.17,78.3,22.17,1007.37
2025-03-10T01:34:01+08:00,22.19,78.75,22.19,1007.34
2025-03-10T01:35:00+08:00,22.21,78.41,22.21,1007.33
2025-03-10T01:36:00+08:00,22.23,78.5,22.23,1007.36
2025-03-10T01:37:01+08:00,22.16,78.7,22.16,1007.32
2025-03-10T01:38:01+08:00,22.21,78.76,22.21,1007.24
2025-03-10T01:39:00+08:00,22.17,78.43,22.17,1007.24
2025-03-10T01:40:01+08:00,22.16,78.55,22.16,1007.22
2025-03-10T01:41:01+08:00,22.21,78.68,22.21,1007.19
2025-03-10T01:42:00+08:00,21.99,78.29,21.99,1007.12
2025-03-10T01:43:00+08:00,22.17,78.77,22.17,1007.1
2025-03-10T01:44:01+08:00,22.23,78.4,22.23,1007.12
2025-03-10T01:45:01+08:00,22.14,78.48,22.14,1007.09
2025-03-10T01:46:00+08:00,22.1,77.92,22.1,1007.03
2025-03-10T01:47:01+08:00,22.17,78.78,22.17,1007.04
2025-03-10T01:48:01+08:00,22.23,78.64,22.23,1007.01
2025-03-10T01:49:00+08:00,22.1,78.68,22.1,1006.97
2025-03-10T01:50:00+08:00,22.27,78.81,22.27,1007.0
2025-03-10T01:51:01+08:00,22.08,78.58,22.08,1006.88
2025-03-10T01:52:00+08:00,22.19,78.55,22.19,1006.93
2025-03-10T01:53:00+08:00,22.03,78.46,22.03,1006.87
2025-03-10T01:54:01+08:00,22.12,78.78,22.12,1006.9
2025-03-10T01:55:01+08:00,22.06,78.45,22.06,1006.84
2025-03-10T01:56:00+08:00,22.01,78.84,22.01,1006.82
2025-03-10T01:57:02+08:00,22.14,78.71,22.14,1006.81
2025-03-10T01:58:01+08:00,22.06,79.43,22.06,1006.81
2025-03-10T01:59:00+08:00,22.14,78.77,22.14,1006.77
2025-03-10T02:00:00+08:00,22.03,78.89,22.03,1006.84
