date,temperature,humidity,heat_index,pressure
2025-04-26T00:00:00+08:00,30.0,67.56,34.46,1001.06
2025-04-26T00:01:00+08:00,29.94,67.4,34.3,1001.03
2025-04-26T00:02:01+08:00,29.91,67.39,34.21,1001.09
2025-04-26T00:03:01+08:00,29.89,67.91,34.29,1001.06
2025-04-26T00:04:00+08:00,29.74,67.86,33.94,1001.07
2025-04-26T00:05:02+08:00,29.81,67.57,34.04,1001.07
2025-04-26T00:06:01+08:00,29.74,67.59,33.88,1001.04
2025-04-26T00:07:00+08:00,29.89,67.69,34.24,1001.05
2025-04-26T00:08:00+08:00,29.81,67.75,34.08,1001.07
2025-04-26T00:09:01+08:00,30.07,68.06,34.75,1001.0
2025-04-26T00:10:01+08:00,29.93,67.88,34.36,1001.02
2025-04-26T00:11:00+08:00,29.91,67.75,34.29,1001.03
2025-04-26T00:12:00+08:00,29.91,68.0,34.35,1001.03
2025-04-26T00:13:01+08:00,30.0,67.86,34.53,1000.99
2025-04-26T00:14:01+08:00,29.78,67.8,34.01,1000.98
2025-04-26T00:15:00+08:00,29.87,67.71,34.2,1000.96
2025-04-26T00:16:02+08:00,29.8,67.87,34.07,1000.98
2025-04-26T00:17:01+08:00,29.85,67.72,34.16,1001.01
2025-04-26T00:18:00+08:00,29.76,68.18,34.05,1000.97
2025-04-26T00:19:00+08:00,29.69,67.72,33.78,1001.0
2025-04-26T00:20:01+08:00,29.8,68.0,34.09,1000.99
2025-04-26T00:21:01+08:00,29.89,68.11,34.33,1000.94
2025-04-26T00:22:00+08:00,29.72,68.03,33.93,1000.93
2025-04-26T00:23:00+08:00,29.87,67.85,34.23,1000.92
2025-04-26T00:24:01+08:00,29.81,68.22,34.19,1000.93
2025-04-26T00:25:01+08:00,29.85,68.06,34.23,1000.93
2025-04-26T00:26:00+08:00,29.83,68.23,34.23,1000.96
2025-04-26T00:27:01+08:00,29.76,67.9,33.99,1000.93
2025-04-26T00:28:01+08:00,29.93,67.98,34.39,1000.89
2025-04-26T00:29:00+08:00,29.69,68.19,33.88,1000.95
2025-04-26T00:30:00+08:00,29.83,67.82,34.14,1000.9
2025-04-26T00:31:01+08:00,29.8,68.31,34.16,1000.94
2025-04-26T00:32:01+08:00,29.89,68.2,34.35,1000.95
2025-04-26T00:33:00+08:00,29.87,67.92,34.25,1000.98
2025-04-26T00:34:02+08:00,29.94,67.9,34.41,1000.89
2025-04-26T00:35:01+08:00,29.83,68.04,34.19,1000.88
2025-04-26T00:36:00+08:00,29.78,68.15,34.09,1000.87
2025-04-26T00:37:00+08:00,29.83,67.9,34.16,1000.84
2025-04-26T00:38:01+08:00,29.83,68.32,34.25,1000.89
2025-04-26T00:39:01+08:00,29.81,68.3,34.2,1000.87
2025-04-26T00:40:00+08:00,29.8,68.23,34.15,1000.94
2025-04-26T00:41:00+08:00,29.87,68.23,34.32,1000.95
2025-04-26T00:42:01+08:00,29.8,68.09,34.11,1000.97
2025-04-26T00:43:01+08:00,29.83,68.04,34.19,1000.99
2025-04-26T00:44:00+08:00,29.76,68.02,34.02,1000.99
2025-04-26T00:45:02+08:00,29.85,68.33,34.3,1000.95
2025-04-26T00:46:01+08:00,29.76,68.07,34.03,1000.91
2025-04-26T00:47:00+08:00,29.8,68.14,34.13,1000.94
2025-04-26T00:48:00+08:00,29.83,68.08,34.2,1000.82
2025-04-26T00:49:01+08:00,29.89,68.38,34.39,1000.74
2025-04-26T00:50:01+08:00,29.74,68.66,34.11,1000.77
2025-04-26T00:51:00+08:00,29.72,68.07,33.94,1000.76
2025-04-26T00:52:00+08:00,29.8,67.86,34.06,1000.74
2025-04-26T00:53:01+08:00,29.91,67.2,34.17,1000.72
2025-04-26T00:54:01+08:00,29.72,68.04,33.94,1000.73
2025-04-26T00:55:00+08:00,29.76,68.28,34.07,1000.68
2025-04-26T00:56:02+08:00,29.76,68.34,34.09,1000.66
2025-04-26T00:57:01+08:00,29.8,68.39,34.18,1000.68
2025-04-26T00:58:00+08:00,29.85,68.27,34.28,1000.67
2025-04-26T00:59:00+08:00,29.81,68.24,34.19,1000.68
2025-04-26T01:00:01+08:00,29.69,68.41,33.93,1000.73
2025-04-26T01:01:01+08:00,29.76,68.09,34.03,1000.74
2025-04-26T01:02:00+08:00,29.78,68.46,34.15,1000.74
2025-04-26T01:03:00+08:00,29.67,68.23,33.85,1000.78
2025-04-26T01:04:01+08:00,29.74,68.27,34.03,1000.77
2025-04-26T01:05:00+08:00,29.81,68.71,34.3,1000.79
2025-04-26T01:06:00+08:00,29.8,68.37,34.18,1000.83
2025-04-26T01:07:01+08:00,29.76,68.25,34.07,1000.73
2025-04-26T01:08:01+08:00,29.83,68.45,34.28,1000.76
2025-04-26T01:09:00+08:00,29.8,68.45,34.2,1000.76
2025-04-26T01:10:00+08:00,29.74,68.73,34.13,1000.77
2025-04-26T01:11:01+08:00,29.81,69.12,34.39,1000.76
2025-04-26T01:12:01+08:00,29.78,68.28,34.11,1000.78
2025-04-26T01:13:00+08:00,29.61,68.44,33.77,1000.74
2025-04-26T01:14:02+08:00,29.81,69.0,34.36,1000.77
2025-04-26T01:15:01+08:00,29.76,68.6,34.14,1000.71
2025-04-26T01:16:00+08:00,29.85,68.39,34.31,1000.7
2025-04-26T01:17:00+08:00,29.93,68.64,34.54,1000.7
2025-04-26T01:18:01+08:00,29.83,68.42,34.27,1000.69
2025-04-26T01:19:01+08:00,29.74,68.71,34.13,1000.63
2025-04-26T01:20:00+08:00,29.78,68.7,34.21,1000.57
2025-04-26T01:21:00+08:00,29.69,68.85,34.03,1000.56
2025-04-26T01:22:01+08:00,29.74,68.48,34.08,1000.53
2025-04-26T01:23:01+08:00,29.83,68.87,34.38,1000.57
2025-04-26T01:24:00+08:00,29.91,69.07,34.59,1000.55
2025-04-26T01:25:02+08:00,29.7,68.98,34.1,1000.6
2025-04-26T01:26:01+08:00,29.52,68.62,33.6,1000.59
2025-04-26T01:27:00+08:00,29.69,69.18,34.1,1000.62
2025-04-26T01:28:00+08:00,29.8,69.21,34.37,1000.66
2025-04-26T01:29:01+08:00,29.93,68.88,34.59,1000.63
2025-04-26T01:30:01+08:00,29.74,69.06,34.2,1000.67
2025-04-26T01:31:00+08:00,29.8,69.97,34.54,1000.64
2025-04-26T01:32:00+08:00,29.63,68.93,33.92,1000.62
2025-04-26T01:33:01+08:00,29.65,69.15,34.01,1000.57
2025-04-26T01:34:00+08:00,29.78,69.01,34.28,1000.49
2025-04-26T01:35:00+08:00,29.69,68.56,33.97,1000.5
2025-04-26T01:36:01+08:00,29.78,69.1,34.3,1000.46
2025-04-26T01:37:01+08:00,29.81,69.05,34.37,1000.49
2025-04-26T01:38:00+08:00,29.76,68.71,34.17,1000.48
2025-04-26T01:39:00+08:00,29.69,69.2,34.11,1000.43
2025-04-26T01:40:01+08:00,29.81,68.72,34.3,1000.41
2025-04-26T01:41:01+08:00,29.83,68.99,34.4,1000.45
2025-04-26T01:42:00+08:00,29.67,69.03,34.03,1000.42
2025-04-26T01:43:02+08:00,29.54,69.51,33.83,1000.4
2025-04-26T01:44:01+08:00,29.63,69.38,34.02,1000.34
2025-04-26T01:45:00+08:00,29.46,69.35,33.63,1000.33
2025-04-26T01:46:00+08:00,29.44,69.77,33.68,1000.31
2025-04-26T01:47:01+08:00,29.48,69.84,33.78,1000.32
2025-04-26T01:48:01+08:00,29.35,68.73,33.26,1000.29
2025-04-26T01:49:00+08:00,29.32,69.66,33.36,1000.27
2025-04-26T01:50:00+08:00,29.24,69.73,33.21,1000.27
2025-04-26T01:51:01+08:00,29.24,69.56,33.18,1000.29
2025-04-26T01:52:01+08:00,29.28,69.4,33.23,1000.25
2025-04-26T01:53:00+08:00,29.35,69.71,33.45,1000.26
2025-04-26T01:54:01+08:00,29.37,70.02,33.56,1000.22
2025-04-26T01:55:01+08:00,29.28,70.21,33.39,1000.24
2025-04-26T01:56:00+08:00,29.26,69.02,33.11,1000.22
2025-04-26T01:57:00+08:00,29.28,70.04,33.35,1000.18
2025-04-26T01:58:01+08:00,29.24,69.89,33.24,1000.21
2025-04-26T01:59:01+08:00,29.2,69.99,33.18,1000.17
2025-04-26T02:00:00+08:00,29.33,69.73,33.42,1000.13
2025-04-26T02:01:00+08:00,29.07,70.44,32.98,1000.06
2025-04-26T02:02:01+08:00,29.22,70.3,33.28,1000.03
2025-04-26T02:03:00+08:00,29.28,70.07,33.36,1000.05
2025-04-26T02:04:00+08:00,29.24,70.16,33.29,999.99
2025-04-26T02:05:01+08:00,29.24,70.41,33.34,1000.04
2025-04-26T02:06:01+08:00,29.0,70.13,32.75,1000.02
2025-04-26T02:07:00+08:00,29.2,70.1,33.2,999.98
2025-04-26T02:08:00+08:00,29.15,70.71,33.19,1000.01
2025-04-26T02:09:01+08:00,29.15,69.7,33.0,1000.08
2025-04-26T02:10:01+08:00,29.07,70.21,32.93,1000.07
2025-04-26T02:11:00+08:00,29.07,70.29,32.95,1000.14
2025-04-26T02:12:02+08:00,29.19,70.28,33.19,1000.13
2025-04-26T02:13:01+08:00,29.22,70.52,33.32,1000.14
2025-04-26T02:14:00+08:00,29.28,69.91,33.33,1000.17
2025-04-26T02:15:00+08:00,29.13,70.07,33.03,1000.13
2025-04-26T02:16:01+08:00,29.26,70.08,33.32,1000.2
2025-04-26T02:17:01+08:00,29.15,70.22,33.1,1000.2
2025-04-26T02:18:00+08:00,29.2,70.08,33.2,1000.15
2025-04-26T02:19:00+08:00,29.17,70.4,33.18,1000.14
2025-04-26T02:20:01+08:00,29.28,70.2,33.39,1000.14
2025-04-26T02:21:01+08:00,29.15,70.33,33.12,1000.06
2025-04-26T02:22:00+08:00,29.24,70.21,33.3,1000.05
2025-04-26T02:23:01+08:00,29.09,70.17,32.97,1000.01
2025-04-26T02:24:01+08:00,29.04,69.88,32.79,1000.0
2025-04-26T02:25:00+08:00,29.32,70.16,33.46,999.99
2025-04-26T02:26:00+08:00,29.09,71.01,33.13,1000.03
2025-04-26T02:27:01+08:00,29.0,70.19,32.76,1000.0
2025-04-26T02:28:01+08:00,29.09,70.02,32.94,1000.01
2025-04-26T02:29:00+08:00,29.13,70.89,33.19,1000.08
2025-04-26T02:30:00+08:00,29.17,70.08,33.11,1000.18
2025-04-26T02:31:01+08:00,29.07,69.99,32.89,1000.19
2025-04-26T02:32:00+08:00,29.04,70.11,32.83,1000.21
2025-04-26T02:33:00+08:00,29.06,70.09,32.87,1000.28
2025-04-26T02:34:01+08:00,29.07,70.36,32.96,1000.22
2025-04-26T02:35:01+08:00,29.19,70.14,33.17,1000.18
2025-04-26T02:36:00+08:00,29.04,70.45,32.89,1000.16
2025-04-26T02:37:00+08:00,29.07,70.24,32.94,1000.12
2025-04-26T02:38:01+08:00,29.15,70.25,33.1,1000.13
2025-04-26T02:39:01+08:00,29.04,70.49,32.9,1000.14
2025-04-26T02:40:00+08:00,29.06,70.11,32.87,1000.1
2025-04-26T02:41:02+08:00,29.13,70.11,33.04,1000.12
2025-04-26T02:42:01+08:00,28.96,70.15,32.68,1000.11
2025-04-26T02:43:00+08:00,29.15,70.1,33.07,1000.13
2025-04-26T02:44:00+08:00,28.98,70.29,32.74,1000.07
2025-04-26T02:45:01+08:00,29.15,70.33,33.12,1000.03
2025-04-26T02:46:01+08:00,29.09,70.35,33.0,1000.09
2025-04-26T02:47:00+08:00,28.89,70.45,32.57,1000.07
2025-04-26T02:48:00+08:00,29.02,70.18,32.8,1000.1
2025-04-26T02:49:01+08:00,29.0,70.48,32.82,1000.08
2025-04-26T02:50:01+08:00,29.07,70.5,32.99,1000.07
2025-04-26T02:51:00+08:00,29.06,70.45,32.94,1000.05
2025-04-26T02:52:02+08:00,28.95,70.62,32.72,1000.07
2025-04-26T02:53:01+08:00,29.07,70.73,33.03,999.99
2025-04-26T02:54:00+08:00,29.0,70.62,32.85,999.97
2025-04-26T02:55:00+08:00,28.87,71.05,32.64,999.95
2025-04-26T02:56:01+08:00,29.0,70.81,32.88,999.94
2025-04-26T02:57:01+08:00,28.98,70.76,32.83,999.95
2025-04-26T02:58:00+08:00,28.85,70.98,32.58,999.93
2025-04-26T02:59:00+08:00,28.89,71.09,32.69,999.91
2025-04-26T03:00:01+08:00,28.91,71.15,32.74,999.96
2025-04-26T03:01:01+08:00,28.89,71.01,32.67,999.87
2025-04-26T03:02:00+08:00,28.98,71.11,32.89,999.84
2025-04-26T03:03:01+08:00,28.85,71.16,32.62,999.81
2025-04-26T03:04:01+08:00,28.96,70.98,32.83,999.78
2025-04-26T03:05:00+08:00,28.95,71.07,32.81,999.82
2025-04-26T03:06:00+08:00,28.8,71.17,32.5,999.87
2025-04-26T03:07:01+08:00,28.8,71.09,32.48,999.85
2025-04-26T03:08:01+08:00,28.76,70.9,32.37,999.85
2025-04-26T03:09:00+08:00,28.87,71.1,32.65,999.88
2025-04-26T03:10:02+08:00,28.91,70.92,32.7,999.89
2025-04-26T03:11:01+08:00,28.98,70.8,32.84,999.83
2025-04-26T03:12:00+08:00,28.95,71.0,32.79,999.84
2025-04-26T03:13:00+08:00,28.89,71.6,32.78,999.87
2025-04-26T03:14:01+08:00,28.98,70.81,32.84,999.86
2025-04-26T03:15:01+08:00,28.8,71.23,32.51,999.91
2025-04-26T03:16:00+08:00,28.89,70.83,32.64,999.92
2025-04-26T03:17:00+08:00,28.89,70.88,32.65,999.9
2025-04-26T03:18:01+08:00,28.95,71.32,32.85,999.88
2025-04-26T03:19:01+08:00,28.83,71.14,32.57,999.9
2025-04-26T03:20:00+08:00,28.93,70.94,32.74,999.92
2025-04-26T03:21:00+08:00,28.91,71.05,32.72,999.97
2025-04-26T03:22:01+08:00,28.85,71.04,32.59,1000.01
2025-04-26T03:23:00+08:00,28.93,71.03,32.76,1000.09
2025-04-26T03:24:00+08:00,28.95,71.14,32.82,1000.09
2025-04-26T03:25:01+08:00,28.89,70.98,32.67,1000.11
2025-04-26T03:26:01+08:00,28.95,70.97,32.79,1000.13
2025-04-26T03:27:00+08:00,28.87,71.04,32.64,1000.15
2025-04-26T03:28:00+08:00,29.04,71.01,33.0,1000.12
2025-04-26T03:29:01+08:00,28.95,70.88,32.77,1000.12
2025-04-26T03:30:01+08:00,28.89,70.62,32.6,1000.16
2025-04-26T03:31:00+08:00,28.95,70.81,32.76,1000.09
2025-04-26T03:32:02+08:00,28.98,71.0,32.87,1000.07
2025-04-26T03:33:01+08:00,28.78,71.03,32.43,1000.06
2025-04-26T03:34:00+08:00,28.87,70.9,32.61,1000.03
2025-04-26T03:35:00+08:00,28.76,72.16,32.59,1000.02
2025-04-26T03:36:01+08:00,28.93,70.88,32.73,1000.03
2025-04-26T03:37:01+08:00,29.0,71.06,32.93,1000.0
2025-04-26T03:38:00+08:00,28.85,70.75,32.54,1000.06
2025-04-26T03:39:00+08:00,28.83,70.98,32.54,1000.04
2025-04-26T03:40:01+08:00,28.87,70.86,32.6,1000.04
2025-04-26T03:41:01+08:00,28.82,70.43,32.4,1000.07
2025-04-26T03:42:00+08:00,28.78,71.23,32.47,1000.06
2025-04-26T03:43:02+08:00,28.83,71.11,32.57,1000.03
2025-04-26T03:44:01+08:00,28.85,71.56,32.69,1000.06
2025-04-26T03:45:00+08:00,28.85,70.8,32.55,1000.05
2025-04-26T03:46:00+08:00,28.96,70.89,32.81,1000.02
2025-04-26T03:47:01+08:00,28.91,70.78,32.67,1000.0
