date,temperature,humidity,heat_index,pressure
2025-04-13T00:00:01+08:00,29.96,75.11,36.23,996.68
2025-04-13T00:01:00+08:00,29.94,75.77,36.35,996.61
2025-04-13T00:02:00+08:00,30.24,75.69,37.16,996.66
2025-04-13T00:03:01+08:00,30.33,75.05,37.24,996.55
2025-04-13T00:04:01+08:00,30.09,75.67,36.74,996.61
2025-04-13T00:05:00+08:00,30.2,75.9,37.11,996.56
2025-04-13T00:06:02+08:00,30.07,75.88,36.74,996.63
2025-04-13T00:07:01+08:00,30.31,76.12,37.49,996.48
2025-04-13T00:08:00+08:00,30.18,76.24,37.16,996.68
2025-04-13T00:09:00+08:00,30.24,75.2,37.02,996.66
2025-04-13T00:10:01+08:00,30.24,76.3,37.33,996.68
2025-04-13T00:11:01+08:00,30.06,76.28,36.79,996.67
2025-04-13T00:12:00+08:00,30.18,76.61,37.26,996.53
2025-04-13T00:13:02+08:00,30.17,76.81,37.26,996.55
2025-04-13T00:14:01+08:00,30.28,76.45,37.48,996.58
2025-04-13T00:15:00+08:00,30.15,76.71,37.18,996.56
2025-04-13T00:16:00+08:00,30.2,77.33,37.52,996.58
2025-04-13T00:17:01+08:00,30.2,76.06,37.16,996.55
2025-04-13T00:18:01+08:00,30.35,77.08,37.88,996.58
2025-04-13T00:19:00+08:00,30.35,76.4,37.68,996.55
2025-04-13T00:20:02+08:00,30.37,76.91,37.88,996.5
2025-04-13T00:21:01+08:00,30.33,76.76,37.73,996.51
2025-04-13T00:22:00+08:00,30.35,76.12,37.6,996.74
2025-04-13T00:23:00+08:00,30.41,76.69,37.93,996.55
2025-04-13T00:24:01+08:00,30.37,76.34,37.72,996.66
2025-04-13T00:25:01+08:00,30.48,76.37,38.05,996.79
2025-04-13T00:26:00+08:00,30.43,76.48,37.92,996.83
2025-04-13T00:27:02+08:00,30.46,76.07,37.91,996.85
2025-04-13T00:28:01+08:00,30.3,76.32,37.5,997.07
2025-04-13T00:29:00+08:00,30.37,75.86,37.58,997.02
2025-04-13T00:30:00+08:00,30.43,76.82,38.02,997.12
2025-04-13T00:31:01+08:00,30.33,76.64,37.7,997.13
2025-04-13T00:32:01+08:00,30.39,76.65,37.86,997.19
2025-04-13T00:33:00+08:00,30.33,76.45,37.64,997.25
2025-04-13T00:34:02+08:00,30.39,76.28,37.75,997.16
2025-04-13T00:35:01+08:00,30.31,76.76,37.68,997.11
2025-04-13T00:36:00+08:00,30.35,76.47,37.7,997.09
2025-04-13T00:37:00+08:00,30.3,76.34,37.5,997.03
2025-04-13T00:38:01+08:00,30.33,76.57,37.68,996.88
2025-04-13T00:39:01+08:00,30.5,76.45,38.13,996.94
2025-04-13T00:40:00+08:00,30.31,76.48,37.6,996.95
