date,temperature,humidity,heat_index,pressure
2025-04-06T00:00:00+08:00,26.61,75.08,26.61,1000.64
2025-04-06T00:01:01+08:00,26.58,75.81,26.58,1000.76
2025-04-06T00:02:01+08:00,26.6,75.6,26.6,1000.76
2025-04-06T00:03:00+08:00,26.52,75.84,26.52,1000.74
2025-04-06T00:04:02+08:00,26.58,76.03,26.58,1000.74
2025-04-06T00:05:01+08:00,26.58,75.63,26.58,1000.71
2025-04-06T00:06:00+08:00,26.6,74.08,26.6,1000.67
2025-04-06T00:07:00+08:00,26.58,74.81,26.58,1000.67
2025-04-06T00:08:01+08:00,26.58,75.71,26.58,1000.62
2025-04-06T00:09:01+08:00,26.56,75.73,26.56,1000.6
2025-04-06T00:10:00+08:00,26.63,75.82,26.63,1000.56
2025-04-06T00:11:02+08:00,26.43,75.74,26.43,1000.58
2025-04-06T00:12:01+08:00,26.54,75.75,26.54,1000.53
2025-04-06T00:13:00+08:00,26.74,75.91,28.87,1000.52
2025-04-06T00:14:00+08:00,26.78,75.66,28.92,1000.52
2025-04-06T00:15:01+08:00,26.8,75.05,28.9,1000.5
2025-04-06T00:16:01+08:00,26.73,75.21,28.78,1000.48
2025-04-06T00:17:00+08:00,26.73,75.15,28.77,1000.45
2025-04-06T00:18:01+08:00,26.63,75.16,26.63,1000.48
2025-04-06T00:19:01+08:00,26.84,74.51,28.93,1000.47
2025-04-06T00:20:00+08:00,26.78,74.92,28.86,1000.42
2025-04-06T00:21:00+08:00,26.86,74.68,28.98,1000.43
2025-04-06T00:22:01+08:00,26.98,74.48,29.21,1000.48
2025-04-06T00:23:00+08:00,26.74,74.79,28.78,1000.39
2025-04-06T00:24:00+08:00,26.86,74.74,28.99,1000.34
2025-04-06T00:25:01+08:00,26.87,73.81,28.94,1000.34
2025-04-06T00:26:01+08:00,26.76,74.97,28.83,1000.35
2025-04-06T00:27:00+08:00,26.82,74.76,28.92,1000.3
2025-04-06T00:28:00+08:00,26.95,74.65,29.15,1000.35
2025-04-06T00:29:01+08:00,26.8,74.32,28.85,1000.27
2025-04-06T00:30:00+08:00,27.02,74.24,29.26,1000.28
2025-04-06T00:31:00+08:00,27.0,74.73,29.27,1000.29
2025-04-06T00:32:01+08:00,26.73,75.34,28.79,1000.38
2025-04-06T00:33:01+08:00,26.71,75.14,28.74,1000.36
2025-04-06T00:34:00+08:00,26.87,74.45,29.0,1000.28
2025-04-06T00:35:02+08:00,26.76,74.56,28.8,1000.31
2025-04-06T00:36:01+08:00,26.87,74.65,29.01,1000.35
2025-04-06T00:37:00+08:00,26.76,74.45,28.79,1000.26
