date,temperature,humidity,heat_index,pressure
2025-04-02T00:00:01+08:00,21.51,68.9,21.51,1001.43
2025-04-02T00:01:00+08:00,21.36,68.67,21.36,1001.41
2025-04-02T00:02:00+08:00,21.58,68.71,21.58,1001.43
2025-04-02T00:03:01+08:00,21.68,68.61,21.68,1001.49
2025-04-02T00:04:01+08:00,21.62,68.54,21.62,1001.45
2025-04-02T00:05:00+08:00,21.71,68.5,21.71,1001.38
2025-04-02T00:06:01+08:00,21.55,68.2,21.55,1001.38
2025-04-02T00:07:01+08:00,21.66,68.3,21.66,1001.41
2025-04-02T00:08:00+08:00,21.6,68.82,21.6,1001.34
2025-04-02T00:09:00+08:00,21.6,68.44,21.6,1001.33
2025-04-02T00:10:01+08:00,21.56,68.78,21.56,1001.38
2025-04-02T00:11:01+08:00,21.71,69.1,21.71,1001.36
2025-04-02T00:12:00+08:00,21.64,68.96,21.64,1001.36
2025-04-02T00:13:01+08:00,21.69,68.83,21.69,1001.41
2025-04-02T00:14:01+08:00,21.66,68.86,21.66,1001.38
2025-04-02T00:15:00+08:00,21.69,68.69,21.69,1001.36
2025-04-02T00:16:00+08:00,21.62,70.76,21.62,1001.36
2025-04-02T00:17:01+08:00,21.53,70.17,21.53,1001.34
2025-04-02T00:18:00+08:00,21.21,71.09,21.21,1001.34
2025-04-02T00:19:00+08:00,21.31,71.69,21.31,1001.35
2025-04-02T00:20:01+08:00,21.19,71.66,21.19,1001.41
2025-04-02T00:21:01+08:00,21.19,71.53,21.19,1001.41
2025-04-02T00:22:00+08:00,21.25,71.89,21.25,1001.43
2025-04-02T00:23:00+08:00,21.32,72.88,21.32,1001.44
2025-04-02T00:24:01+08:00,21.38,72.98,21.38,1001.46
2025-04-02T00:25:00+08:00,21.34,72.73,21.34,1001.43
2025-04-02T00:26:00+08:00,21.45,72.38,21.45,1001.42
2025-04-02T00:27:01+08:00,21.47,71.46,21.47,1001.45
2025-04-02T00:28:01+08:00,21.53,71.5,21.53,1001.42
2025-04-02T00:29:00+08:00,21.47,71.02,21.47,1001.44
2025-04-02T00:30:02+08:00,21.43,70.98,21.43,1001.45
2025-04-02T00:31:01+08:00,21.53,71.11,21.53,1001.45
2025-04-02T00:32:00+08:00,21.36,71.09,21.36,1001.45
2025-04-02T00:33:00+08:00,21.34,71.28,21.34,1001.44
2025-04-02T00:34:01+08:00,21.36,71.15,21.36,1001.48
2025-04-02T00:35:01+08:00,21.43,70.99,21.43,1001.55
2025-04-02T00:36:00+08:00,21.31,71.46,21.31,1001.54
2025-04-02T00:37:02+08:00,21.32,70.97,21.32,1001.52
2025-04-02T00:38:01+08:00,21.42,71.6,21.42,1001.47
2025-04-02T00:39:00+08:00,21.36,71.53,21.36,1001.54
2025-04-02T00:40:00+08:00,21.43,71.05,21.43,1001.46
2025-04-02T00:41:01+08:00,21.51,71.1,21.51,1001.43
2025-04-02T00:42:01+08:00,21.51,70.92,21.51,1001.34
2025-04-02T00:43:00+08:00,21.47,70.66,21.47,1001.25
2025-04-02T00:44:01+08:00,21.29,71.01,21.29,1001.23
2025-04-02T00:45:01+08:00,21.4,70.83,21.4,1001.19
2025-04-02T00:46:00+08:00,21.36,70.65,21.36,1001.14
2025-04-02T00:47:00+08:00,21.36,71.29,21.36,1001.14
2025-04-02T00:48:01+08:00,21.42,71.39,21.42,1001.14
2025-04-02T00:49:01+08:00,21.4,71.15,21.4,1001.12
2025-04-02T00:50:00+08:00,21.53,71.76,21.53,1001.14
2025-04-02T00:51:01+08:00,21.49,71.09,21.49,1001.14
2025-04-02T00:52:01+08:00,21.51,70.74,21.51,1001.14
2025-04-02T00:53:00+08:00,21.42,70.95,21.42,1001.14
2025-04-02T00:54:00+08:00,21.32,71.22,21.32,1001.25
2025-04-02T00:55:01+08:00,21.45,71.72,21.45,1001.22
2025-04-02T00:56:00+08:00,21.38,71.31,21.38,1001.18
2025-04-02T00:57:00+08:00,21.53,71.39,21.53,1001.25
2025-04-02T00:58:01+08:00,21.51,70.75,21.51,1001.22
2025-04-02T00:59:01+08:00,21.49,70.77,21.49,1001.28
2025-04-02T01:00:00+08:00,21.45,71.17,21.45,1001.22
2025-04-02T01:01:02+08:00,21.53,70.83,21.53,1001.21
2025-04-02T01:02:01+08:00,21.55,70.46,21.55,1001.27
2025-04-02T01:03:00+08:00,21.42,70.43,21.42,1001.23
2025-04-02T01:04:00+08:00,21.31,70.52,21.31,1001.22
2025-04-02T01:05:01+08:00,21.23,71.13,21.23,1001.27
2025-04-02T01:06:01+08:00,21.32,71.7,21.32,1001.17
2025-04-02T01:07:00+08:00,21.36,71.41,21.36,1001.15
2025-04-02T01:08:02+08:00,21.36,71.68,21.36,1001.19
2025-04-02T01:09:01+08:00,21.4,71.16,21.4,1001.15
2025-04-02T01:10:00+08:00,21.43,71.07,21.43,1001.16
2025-04-02T01:11:00+08:00,21.42,70.84,21.42,1001.17
2025-04-02T01:12:01+08:00,21.45,71.26,21.45,1001.18
2025-04-02T01:13:01+08:00,21.49,70.61,21.49,1001.17
2025-04-02T01:14:00+08:00,21.49,70.91,21.49,1001.11
2025-04-02T01:15:01+08:00,21.53,70.98,21.53,1001.18
2025-04-02T01:16:01+08:00,21.49,70.77,21.49,1001.22
2025-04-02T01:17:00+08:00,21.53,70.84,21.53,1001.09
2025-04-02T01:18:00+08:00,21.47,70.63,21.47,1001.15
2025-04-02T01:19:01+08:00,21.56,71.18,21.56,1001.14
2025-04-02T01:20:00+08:00,21.51,71.33,21.51,1001.07
2025-04-02T01:21:00+08:00,21.58,70.58,21.58,1001.06
2025-04-02T01:22:01+08:00,21.49,70.96,21.49,1001.09
2025-04-02T01:23:01+08:00,21.45,71.24,21.45,1001.02
2025-04-02T01:24:00+08:00,21.6,71.04,21.6,1001.03
2025-04-02T01:25:00+08:00,21.55,70.65,21.55,1001.0
2025-04-02T01:26:01+08:00,21.49,70.7,21.49,1000.98
2025-04-02T01:27:00+08:00,21.6,70.45,21.6,1000.97
2025-04-02T01:28:00+08:00,21.56,70.64,21.56,1001.06
2025-04-02T01:29:01+08:00,21.66,71.52,21.66,1001.09
2025-04-02T01:30:01+08:00,21.58,71.39,21.58,1001.06
2025-04-02T01:31:00+08:00,21.62,71.38,21.62,1001.13
2025-04-02T01:32:02+08:00,21.53,71.34,21.53,1001.14
2025-04-02T01:33:01+08:00,21.49,70.95,21.49,1001.11
2025-04-02T01:34:00+08:00,21.56,71.57,21.56,1001.11
2025-04-02T01:35:00+08:00,21.47,70.9,21.47,1001.09
2025-04-02T01:36:01+08:00,21.58,70.87,21.58,1001.06
2025-04-02T01:37:01+08:00,21.43,70.58,21.43,1001.04
2025-04-02T01:38:00+08:00,21.45,70.98,21.45,1001.02
2025-04-02T01:39:02+08:00,21.6,71.27,21.6,1001.0
2025-04-02T01:40:01+08:00,21.58,71.09,21.58,1001.03
2025-04-02T01:41:00+08:00,21.62,71.02,21.62,1001.01
2025-04-02T01:42:00+08:00,21.6,71.07,21.6,1001.04
2025-04-02T01:43:01+08:00,21.69,70.95,21.69,1001.03
2025-04-02T01:44:01+08:00,21.6,70.44,21.6,1001.04
2025-04-02T01:45:00+08:00,21.45,70.52,21.45,1000.96
2025-04-02T01:46:02+08:00,21.56,70.94,21.56,1000.96
2025-04-02T01:47:01+08:00,21.56,71.25,21.56,1000.98
2025-04-02T01:48:00+08:00,21.62,70.82,21.62,1001.02
2025-04-02T01:49:00+08:00,21.53,71.03,21.53,1000.99
2025-04-02T01:50:01+08:00,21.49,70.93,21.49,1001.01
2025-04-02T01:51:01+08:00,21.55,70.81,21.55,1001.04
2025-04-02T01:52:00+08:00,21.58,70.67,21.58,1001.0
2025-04-02T01:53:01+08:00,21.6,70.4,21.6,1000.92
2025-04-02T01:54:01+08:00,21.62,70.73,21.62,1000.95
2025-04-02T01:55:00+08:00,21.4,71.36,21.4,1000.89
2025-04-02T01:56:00+08:00,21.64,71.09,21.64,1000.93
2025-04-02T01:57:01+08:00,21.56,70.77,21.56,1000.98
2025-04-02T01:58:00+08:00,21.51,70.34,21.51,1000.93
2025-04-02T01:59:00+08:00,21.42,70.57,21.42,1000.87
2025-04-02T02:00:01+08:00,21.32,71.0,21.32,1000.88
